video_type,file_name,cur_frame,prev_frame,cur_ts,prev_ts,scene_change,dhash8_dif,dhash16_dif,dhash32_dif,ahash8_dif,ahash16_dif,ahash32_dif,phash8_dif,phash16_dif,phash32_dif,whash8_dif,whash16_dif,whash32_dif,colorhash3_dif,colorhash8_dif,color_shot
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4425,4424,00:02:27:15,00:02:27:14,False,15,64,287,12,34,144,24,94,356,10,42,220,2,12,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4426,4425,00:02:27:16,00:02:27:15,False,16,65,236,9,34,144,24,84,324,14,66,234,0,3,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4431,4430,00:02:27:21,00:02:27:20,False,15,67,248,10,31,138,18,94,426,8,50,188,1,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4437,4436,00:02:27:27,00:02:27:26,False,17,76,348,18,76,274,26,112,446,18,62,254,3,13,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4442,4441,00:02:28:02,00:02:28:01,False,14,67,320,16,36,152,26,106,460,14,40,182,4,6,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4733,4732,00:02:37:23,00:02:37:22,False,20,97,416,18,66,289,20,96,382,14,70,270,0,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4734,4733,00:02:37:24,00:02:37:23,False,30,123,479,20,72,313,32,112,436,16,74,307,2,7,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4738,4737,00:02:37:28,00:02:37:27,False,12,76,333,18,77,337,18,88,460,12,46,201,0,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4739,4738,00:02:37:29,00:02:37:28,False,28,91,303,19,79,269,30,112,472,14,80,274,3,8,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4749,4748,00:02:38:09,00:02:38:08,False,14,43,172,19,62,248,22,90,420,21,84,306,0,0,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4763,4762,00:02:38:23,00:02:38:22,False,19,90,359,24,82,342,30,118,446,24,72,334,3,7,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,4764,4763,00:02:38:24,00:02:38:23,False,24,103,408,22,98,427,24,106,452,26,112,436,0,9,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5030,5029,00:02:47:20,00:02:47:19,False,29,134,485,27,85,339,34,134,466,22,88,404,0,4,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5033,5032,00:02:47:23,00:02:47:22,False,32,135,484,30,113,481,28,128,504,26,112,482,0,6,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5057,5056,00:02:48:17,00:02:48:16,False,35,132,493,28,108,442,32,122,488,30,106,440,1,8,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5059,5058,00:02:48:19,00:02:48:18,False,22,106,427,16,84,325,32,116,454,16,80,328,0,0,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5062,5061,00:02:48:22,00:02:48:21,False,19,96,394,11,50,215,16,116,436,12,48,210,0,1,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5064,5063,00:02:48:24,00:02:48:23,False,19,67,356,11,34,147,14,82,492,10,34,150,0,1,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5208,5207,00:02:53:18,00:02:53:17,False,13,43,184,15,33,124,12,48,158,14,44,144,3,6,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5209,5208,00:02:53:19,00:02:53:18,False,15,41,187,11,33,119,14,42,130,14,38,148,1,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5646,5645,00:03:08:06,00:03:08:05,False,22,116,490,26,106,415,32,110,474,26,104,416,0,4,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5649,5648,00:03:08:09,00:03:08:08,False,31,121,500,29,108,456,28,130,506,26,110,450,0,4,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5654,5653,00:03:08:14,00:03:08:13,False,30,112,417,29,100,414,32,116,468,28,104,422,0,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5657,5656,00:03:08:17,00:03:08:16,False,31,124,450,27,91,374,32,124,504,22,92,374,0,7,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5659,5658,00:03:08:19,00:03:08:18,False,30,126,487,27,100,418,28,140,512,20,104,430,0,4,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5669,5668,00:03:08:29,00:03:08:28,False,36,126,508,27,104,412,30,108,504,24,98,404,3,7,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5670,5669,00:03:09:00,00:03:08:29,False,28,117,487,22,69,284,32,134,474,22,72,278,0,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5676,5675,00:03:09:06,00:03:09:05,False,27,108,484,26,98,377,24,124,496,22,94,362,0,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5679,5678,00:03:09:09,00:03:09:08,False,37,124,495,26,97,370,28,122,488,24,84,316,0,2,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,5888,5887,00:03:16:08,00:03:16:07,False,39,114,450,24,89,363,28,112,448,22,82,324,6,9,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6113,6112,00:03:23:23,00:03:23:22,False,33,120,500,30,109,482,36,130,522,32,112,510,0,8,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6114,6113,00:03:23:24,00:03:23:23,False,25,100,479,25,80,351,32,118,488,20,94,372,2,2,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6165,6164,00:03:25:15,00:03:25:14,False,18,95,455,19,72,306,28,108,464,14,78,334,0,1,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6169,6168,00:03:25:19,00:03:25:18,False,24,99,403,17,63,260,16,84,410,16,64,270,0,2,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6237,6236,00:03:27:27,00:03:27:26,False,27,111,428,27,110,454,24,110,484,28,118,488,0,7,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6238,6237,00:03:27:28,00:03:27:27,False,26,111,453,29,104,425,20,118,480,26,98,410,0,3,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6240,6239,00:03:28:00,00:03:27:29,False,27,119,472,28,104,398,24,138,474,26,96,372,0,4,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6243,6242,00:03:28:03,00:03:28:02,False,29,112,434,26,117,460,28,112,466,26,110,448,0,6,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6245,6244,00:03:28:05,00:03:28:04,False,18,89,399,23,86,355,22,114,474,24,96,376,0,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6253,6252,00:03:28:13,00:03:28:12,False,35,123,484,31,123,438,34,136,506,28,112,388,0,2,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6432,6431,00:03:34:12,00:03:34:11,False,13,71,354,16,56,239,16,96,388,20,62,196,2,16,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6433,6432,00:03:34:13,00:03:34:12,False,30,98,415,16,62,240,24,116,474,10,46,206,5,18,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6439,6438,00:03:34:19,00:03:34:18,False,32,136,535,27,114,452,32,124,512,30,108,458,2,3,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6441,6440,00:03:34:21,00:03:34:20,False,30,154,559,28,113,427,32,126,504,30,106,444,0,2,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6443,6442,00:03:34:23,00:03:34:22,False,28,136,503,26,91,367,34,140,508,26,86,360,1,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6447,6446,00:03:34:27,00:03:34:26,False,25,128,508,26,98,425,32,124,498,24,102,445,2,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6454,6453,00:03:35:04,00:03:35:03,False,27,113,443,29,111,496,28,116,474,26,114,496,0,7,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6458,6457,00:03:35:08,00:03:35:07,False,32,120,476,31,111,420,32,116,504,30,116,436,0,2,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6461,6460,00:03:35:11,00:03:35:10,False,33,123,517,47,182,753,32,124,500,48,180,754,0,3,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6462,6461,00:03:35:12,00:03:35:11,False,21,129,466,30,110,439,28,118,508,28,108,466,0,4,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6464,6463,00:03:35:14,00:03:35:13,False,35,132,536,32,121,517,32,126,508,30,122,538,2,5,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6511,6510,00:03:37:01,00:03:37:00,False,13,51,280,7,24,103,12,60,396,4,18,92,0,0,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6512,6511,00:03:37:02,00:03:37:01,False,18,80,349,7,32,125,12,88,442,6,28,128,0,0,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6611,6610,00:03:40:11,00:03:40:10,False,31,130,510,17,90,363,34,142,516,16,98,380,2,8,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6612,6611,00:03:40:12,00:03:40:11,False,15,70,304,11,39,136,18,84,424,12,54,180,0,7,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6650,6649,00:03:41:20,00:03:41:19,False,20,67,290,19,57,263,16,82,352,18,60,256,0,3,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6651,6650,00:03:41:21,00:03:41:20,False,37,124,489,24,111,417,36,130,526,24,100,400,2,9,False
nomicro_explosions,Daylight - Car Chase Tunnel Explosion Scene (HD) - YouTube-1,6772,6771,00:03:45:22,00:03:45:21,False,13,59,259,19,63,272,26,78,362,16,70,304,0,0,False
nomicro_fast_ad,Fast Food Commercials - YouTube,452,451,00:00:15:02,00:00:15:01,False,23,130,515,26,99,385,34,120,494,24,96,378,1,5,False
nomicro_fast_ad,Fast Food Commercials - YouTube,453,452,00:00:15:03,00:00:15:02,False,35,122,545,24,111,431,28,116,480,22,108,434,0,7,False
nomicro_fast_ad,Fast Food Commercials - YouTube,2127,2126,00:01:10:27,00:01:10:26,False,22,58,311,22,80,284,16,60,304,26,94,354,3,10,False
nomicro_fast_ad,Fast Food Commercials - YouTube,2129,2128,00:01:10:29,00:01:10:28,False,18,97,382,17,67,259,30,108,434,16,72,306,4,13,False
nomicro_fast_ad,Fast Food Commercials - YouTube,2132,2131,00:01:11:02,00:01:11:01,False,16,95,389,15,57,246,16,98,404,18,52,250,2,7,False
nomicro_fast_ad,Fast Food Commercials - YouTube,2693,2692,00:01:29:23,00:01:29:22,False,26,116,465,16,82,314,26,120,476,14,80,304,1,10,False
nomicro_fast_ad,Fast Food Commercials - YouTube,2696,2695,00:01:29:26,00:01:29:25,False,31,126,511,19,84,343,36,122,514,16,84,368,1,8,False
nomicro_fast_ad,Fast Food Commercials - YouTube,2834,2833,00:01:34:14,00:01:34:13,False,14,66,299,9,32,150,20,92,366,6,38,140,1,7,False
nomicro_fast_ad,Fast Food Commercials - YouTube,4404,4403,00:02:26:24,00:02:26:23,False,12,48,194,15,48,211,18,52,224,16,54,186,2,16,False
nomicro_fast_ad,Fast Food Commercials - YouTube,4405,4404,00:02:26:25,00:02:26:24,False,18,79,313,13,76,287,14,66,274,16,74,322,2,11,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,102,101,00:00:04:06,00:00:04:05,False,40,138,427,23,93,357,30,126,528,22,84,330,2,7,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,128,127,00:00:05:08,00:00:05:07,False,23,101,398,13,67,296,14,90,512,16,68,262,0,14,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,2760,2759,00:01:55:02,00:01:55:01,False,27,119,415,32,105,419,32,136,528,28,92,382,7,22,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,2761,2760,00:01:55:03,00:01:55:02,False,34,125,410,23,78,342,28,108,494,24,94,388,7,30,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,2780,2779,00:01:55:22,00:01:55:21,False,26,105,419,17,67,284,26,116,478,14,56,226,3,10,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,2824,2823,00:01:57:18,00:01:57:17,False,18,90,306,12,46,203,14,114,446,4,28,113,0,12,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,2826,2825,00:01:57:20,00:01:57:19,False,16,75,306,9,30,142,24,130,570,2,14,92,2,14,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,2858,2857,00:01:59:04,00:01:59:03,False,33,98,328,16,69,299,28,116,522,22,94,364,6,13,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,2859,2858,00:01:59:05,00:01:59:04,False,30,85,337,11,64,257,28,122,506,10,48,194,3,15,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,3637,3636,00:02:31:16,00:02:31:15,False,27,93,299,13,69,269,24,96,374,8,38,171,0,1,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,3638,3637,00:02:31:17,00:02:31:16,False,25,81,283,13,64,248,22,80,318,12,40,169,0,0,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,4660,4659,00:03:14:08,00:03:14:07,False,16,67,319,10,36,140,12,116,548,10,32,128,1,8,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,5944,5943,00:04:07:21,00:04:07:20,False,20,114,388,12,51,223,24,140,520,14,68,255,5,11,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,6443,6442,00:04:28:17,00:04:28:16,False,28,88,319,25,89,341,30,128,506,22,82,320,0,3,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,6444,6443,00:04:28:18,00:04:28:17,False,18,73,245,20,80,253,18,150,548,16,46,215,2,9,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,6445,6444,00:04:28:19,00:04:28:18,False,29,83,336,13,51,191,30,140,518,12,50,249,4,7,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,6473,6472,00:04:29:23,00:04:29:22,False,23,88,317,17,70,276,22,112,494,12,52,220,3,4,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,6553,6552,00:04:33:07,00:04:33:06,False,20,88,344,13,55,233,24,130,508,16,54,200,0,1,False
nomicro_sport,Fast and Furious 8 - 1 vs 5 Car Scene FHD_EXP,6554,6553,00:04:33:08,00:04:33:07,False,20,81,345,13,49,198,20,116,524,8,50,188,0,2,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,1421,1420,00:00:56:21,00:00:56:20,False,29,116,351,26,89,352,30,92,390,30,98,400,9,28,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,1422,1421,00:00:56:22,00:00:56:21,False,25,107,296,17,64,221,24,74,322,16,68,244,5,18,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,1484,1483,00:00:59:09,00:00:59:08,False,14,61,307,14,49,238,10,62,344,14,58,252,1,7,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,1652,1651,00:01:06:02,00:01:06:01,False,27,88,345,16,54,225,16,92,410,14,52,220,2,9,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3479,3478,00:02:19:04,00:02:19:03,False,29,98,400,34,120,428,26,112,416,32,122,442,5,15,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3481,3480,00:02:19:06,00:02:19:05,False,34,111,459,31,116,473,28,108,350,30,126,494,4,24,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3483,3482,00:02:19:08,00:02:19:07,False,31,115,420,36,128,517,32,92,324,30,132,520,2,15,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3583,3582,00:02:23:08,00:02:23:07,False,26,103,427,25,109,411,28,108,446,30,108,414,2,7,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3584,3583,00:02:23:09,00:02:23:08,False,22,109,456,20,76,318,22,100,398,16,76,310,0,5,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3605,3604,00:02:24:05,00:02:24:04,False,30,104,413,18,85,358,26,108,400,20,82,358,2,11,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3606,3605,00:02:24:06,00:02:24:05,False,21,85,365,14,63,270,20,82,384,14,66,266,3,9,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3781,3780,00:02:31:06,00:02:31:05,False,27,129,558,25,96,386,28,110,530,26,96,392,4,19,False
nomicro_nature,Fastest animals on Earth in slow motion__EXP,3782,3781,00:02:31:07,00:02:31:06,False,33,122,507,27,115,467,26,128,534,28,108,452,6,15,False
nomicro_nature,How the Fastest Animal on Earth Attacks Its Prey__EXP,1768,1767,00:00:58:28,00:00:58:27,False,16,85,310,10,37,140,16,126,464,4,12,41,4,7,False
nomicro_nature,How the Fastest Animal on Earth Attacks Its Prey__EXP,1769,1768,00:00:58:29,00:00:58:28,False,16,66,283,8,37,149,20,136,500,4,16,76,4,11,False
nomicro_nature,How the Fastest Animal on Earth Attacks Its Prey__EXP,1774,1773,00:00:59:04,00:00:59:03,False,12,47,229,6,7,53,10,62,308,6,10,48,1,4,False
nomicro_nature,How the Fastest Animal on Earth Attacks Its Prey__EXP,6451,6450,00:03:35:01,00:03:35:00,False,12,63,278,30,123,486,14,62,250,28,120,486,4,11,False
nomicro_nature,How the Fastest Animal on Earth Attacks Its Prey__EXP,6452,6451,00:03:35:02,00:03:35:01,False,16,59,247,12,50,192,16,58,236,14,52,198,1,7,False
nomicro_sport,IRONMAN - Be Inspired__EXP,207,206,00:00:08:07,00:00:08:06,False,12,43,114,25,98,642,32,122,506,29,111,434,0,0,False
nomicro_sport,IRONMAN - Be Inspired__EXP,452,451,00:00:18:02,00:00:18:01,False,18,62,172,20,77,267,31,124,518,20,75,329,0,0,False
nomicro_sport,IRONMAN - Be Inspired__EXP,648,647,00:00:25:23,00:00:25:22,False,26,99,365,26,93,393,31,114,504,28,126,482,0,6,False
nomicro_sport,IRONMAN - Be Inspired__EXP,750,749,00:00:30:00,00:00:29:24,False,28,90,298,26,95,377,31,127,511,32,128,512,2,5,False
nomicro_sport,IRONMAN - Be Inspired__EXP,752,751,00:00:30:02,00:00:30:01,False,15,56,191,16,65,222,31,127,511,32,114,470,0,3,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1344,1343,00:00:53:19,00:00:53:18,False,38,107,345,30,98,401,34,134,524,24,95,386,5,9,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1345,1344,00:00:53:20,00:00:53:19,False,33,124,434,28,125,483,32,136,486,38,136,501,6,13,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1396,1395,00:00:55:21,00:00:55:20,False,26,96,342,20,84,327,26,108,442,24,82,342,2,8,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1419,1418,00:00:56:19,00:00:56:18,False,28,96,333,28,102,405,34,138,502,25,101,397,9,23,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1452,1451,00:00:58:02,00:00:58:01,False,27,108,436,18,77,315,20,120,476,14,68,290,3,12,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1455,1454,00:00:58:05,00:00:58:04,False,32,104,338,10,46,192,40,134,508,6,26,96,0,6,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1520,1519,00:01:00:20,00:01:00:19,False,24,69,179,32,117,446,31,130,514,14,58,219,0,0,False
nomicro_sport,IRONMAN - Be Inspired__EXP,1834,1833,00:01:13:09,00:01:13:08,False,29,118,472,26,96,365,28,114,472,30,102,454,3,6,False
nomicro_sport,IRONMAN - Be Inspired__EXP,2125,2124,00:01:25:00,00:01:24:24,False,34,105,463,31,120,485,28,110,480,26,114,444,1,12,False
nomicro_sport,IRONMAN - Be Inspired__EXP,2215,2214,00:01:28:15,00:01:28:14,False,26,95,309,19,80,297,32,126,484,16,66,286,1,1,False
nomicro_sport,IRONMAN - Be Inspired__EXP,2237,2236,00:01:29:12,00:01:29:11,False,26,106,402,27,95,360,22,82,278,22,102,400,0,6,False
nomicro_sport,IRONMAN - Be Inspired__EXP,2241,2240,00:01:29:16,00:01:29:15,False,18,78,325,26,100,395,18,80,264,26,102,408,2,7,False
nomicro_sport,IRONMAN - Be Inspired__EXP,2247,2246,00:01:29:22,00:01:29:21,False,27,97,422,28,109,452,22,86,278,28,114,476,1,4,False
nomicro_sport,IRONMAN - Be Inspired__EXP,2492,2491,00:01:39:17,00:01:39:16,False,22,124,540,30,117,498,24,100,610,14,90,364,0,1,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3269,3268,00:02:10:19,00:02:10:18,False,31,134,492,25,109,427,26,116,528,28,94,428,5,24,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3281,3280,00:02:11:06,00:02:11:05,False,26,135,526,28,114,418,24,136,562,18,102,432,1,14,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3480,3479,00:02:19:05,00:02:19:04,False,29,97,369,11,52,241,26,120,452,16,66,270,0,13,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3525,3524,00:02:21:00,00:02:20:24,False,14,63,329,25,96,391,20,108,478,20,74,316,2,5,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3585,3584,00:02:23:10,00:02:23:09,False,34,122,512,31,105,415,34,134,524,30,114,448,6,12,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3586,3585,00:02:23:11,00:02:23:10,False,36,140,530,30,115,466,30,106,468,32,126,530,5,11,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3625,3624,00:02:25:00,00:02:24:24,False,29,105,438,32,112,434,34,128,514,34,130,532,1,6,False
nomicro_sport,IRONMAN - Be Inspired__EXP,3693,3692,00:02:27:18,00:02:27:17,False,27,133,516,20,101,384,24,124,482,22,100,418,2,8,False
nomicro_normal,Jim Cramer previews retail earnings__EXP,554,553,00:00:18:14,00:00:18:13,False,27,87,403,23,85,343,18,108,464,30,100,404,2,16,False
nomicro_fight,Laura vs Reavers__EXP,1492,1491,00:01:02:05,00:01:02:04,False,20,80,345,16,53,188,18,108,504,12,56,239,0,2,False
nomicro_fight,Laura vs Reavers__EXP,1560,1559,00:01:05:01,00:01:05:00,False,22,75,270,15,52,219,22,92,368,6,30,126,1,4,False
nomicro_fight,Laura vs Reavers__EXP,3739,3738,00:02:35:22,00:02:35:21,False,19,88,393,17,54,208,16,94,472,12,44,174,3,7,False
nomicro_fast_ad,Meet iPhone X — Apple - YouTube,100,99,00:00:04:04,00:00:04:03,False,30,98,204,9,44,176,16,122,508,31,104,443,0,2,False
nomicro_fast_ad,Meet iPhone X — Apple - YouTube,243,242,00:00:10:03,00:00:10:02,False,42,125,382,40,158,641,44,202,860,40,193,766,6,8,False
nomicro_fast_ad,Meet iPhone X — Apple - YouTube,424,423,00:00:17:16,00:00:17:15,False,15,60,262,29,119,206,32,142,524,26,118,462,7,27,False
nomicro_fast_ad,Meet iPhone X — Apple - YouTube,428,427,00:00:17:20,00:00:17:19,False,12,43,245,13,54,199,4,108,470,18,85,345,2,5,False
nomicro_fast_ad,Meet iPhone X — Apple - YouTube,508,507,00:00:21:04,00:00:21:03,False,24,91,356,31,132,531,26,120,482,34,130,506,3,7,False
